Customer_ID,Birth_Year,Education_Level,Marital_Status,Annual_Income,Kids_Home,Teens_Home,Customer_Since,Last_Purchase_Recency,Spent_Wine,Spent_Fruits,Spent_Meat,Spent_Fish,Spent_Sweets,Spent_Gold,Deals_Purchased,Web_Purchases,Catalog_Purchases,Store_Purchases,Monthly_Web_Visits,Campaign1_Accepted,Campaign2_Accepted,Campaign3_Accepted,Campaign4_Accepted,Campaign5_Accepted,Filed_Complaint,Contact_Cost,Revenue_Contribution,Campaign_Response,Country,City,Region_Code,Mobile_App_User,Email_Subscriber,Device_Type,Referred_By_Friend,Social_Media_User,Membership_Tier,Total_Amount_Spent,Customer_Age,Family_Size,Senior_Citizen
126,1999,Graduation,Divorced,34201.9,2,0,13-10-2011,97,508,82,111,13,152,33,3,4,9,9,13,0,0,0,1,0,0,3,11,0,Germany,Berlin,102,0,1,Mobile,1,1,Gold,899,26,2,0
127,1984,Graduation,Widow,48371.24,0,0,14-07-2014,51,56,59,472,6,167,340,4,9,2,2,0,0,1,0,0,1,1,3,11,1,Brazil,New York,690,0,0,Desktop,1,1,Gold,1100,41,0,0
128,1980,Master,Married,58971.38,2,0,03-06-2015,90,66,36,632,218,25,401,8,6,3,9,14,0,1,1,0,1,0,3,11,0,Germany,Berlin,436,0,1,Mobile,0,0,Gold,1378,45,3,0
129,1968,Graduation,Single,43894.52,1,2,22-04-2014,86,27,33,272,278,146,19,8,3,9,3,0,1,1,0,0,0,1,3,11,0,UK,London,699,1,1,Mobile,0,1,Silver,775,57,3,0
130,1954,Basic,Divorced,59108.83,0,1,12-12-2015,66,653,0,417,61,147,331,1,8,7,3,13,1,0,0,1,1,0,3,11,1,USA,São Paulo,906,1,1,Desktop,0,1,Gold,1609,71,1,1
131,1984,PhD,Single,67470.66,1,2,20-05-2013,4,650,40,416,270,93,340,9,7,3,4,5,0,0,1,0,0,1,3,11,1,Germany,Mumbai,425,0,0,Mobile,0,0,Gold,1809,41,3,0
132,1940,Graduation,Together,53603.46,1,2,07-12-2011,41,924,94,536,266,169,103,4,7,7,9,0,1,1,1,1,0,0,3,11,1,Brazil,São Paulo,664,1,1,Mobile,0,0,Basic,2092,85,4,1
133,1964,Master,Divorced,49580.78,2,0,04-04-2011,93,231,43,525,92,110,223,6,9,4,7,13,1,0,1,0,0,0,3,11,1,India,New York,641,0,1,Mobile,1,1,Silver,1224,61,2,1
134,1946,Basic,Together,62440.16,2,0,08-08-2014,6,949,34,109,25,99,489,5,8,4,8,1,0,0,0,1,0,1,3,11,1,India,São Paulo,381,1,1,Desktop,1,1,Platinum,1705,79,3,1
135,1948,Basic,Married,37158.49,0,1,11-03-2013,17,971,26,305,46,120,392,5,8,9,9,16,1,1,0,0,1,0,3,11,0,Germany,Berlin,450,0,0,Mobile,1,0,Silver,1860,77,2,1
136,1963,Basic,Divorced,35679.35,1,2,08-11-2011,56,106,20,29,216,147,430,0,1,5,6,3,1,1,0,1,0,1,3,11,0,India,São Paulo,811,0,0,Tablet,0,0,Basic,948,62,3,1
137,1940,Basic,Together,46001.42,1,1,12-11-2013,73,136,71,469,258,125,188,1,4,1,7,8,1,1,1,1,0,0,3,11,0,USA,London,936,0,1,Tablet,1,1,Silver,1247,85,3,1
138,1983,Graduation,Together,42621.81,2,1,27-06-2010,43,377,81,21,274,168,122,6,0,3,6,19,1,1,0,0,0,1,3,11,0,Germany,Mumbai,785,0,1,Tablet,0,0,Silver,1043,42,4,0
139,1947,PhD,Married,37949.87,1,1,13-01-2013,97,675,22,338,180,115,138,3,4,9,4,18,1,0,1,1,0,0,3,11,1,USA,São Paulo,940,1,1,Desktop,1,1,Gold,1468,78,3,1
140,1963,Graduation,Single,77457.03,1,1,20-09-2013,60,658,40,613,76,44,254,7,7,7,5,15,1,1,0,0,0,1,3,11,0,Germany,Berlin,153,0,1,Desktop,1,1,Basic,1685,62,2,1
141,1950,Graduation,Single,82579.9,1,0,04-04-2013,96,390,99,771,299,164,116,1,6,8,7,10,1,0,0,0,0,1,3,11,1,USA,Berlin,130,0,0,Desktop,0,1,Silver,1839,75,1,1
142,1990,Graduation,Divorced,44694.42,1,1,20-06-2011,62,784,92,71,31,154,138,7,7,0,6,16,0,0,0,0,1,0,3,11,0,Germany,São Paulo,515,1,0,Mobile,0,0,Platinum,1270,35,2,0
143,1956,Basic,Married,51375.78,1,0,23-08-2014,31,894,79,115,298,95,229,8,7,8,0,0,1,0,0,0,1,1,3,11,1,Germany,London,446,1,0,Desktop,1,1,Silver,1710,69,2,1
144,1947,Graduation,Divorced,47182.36,0,1,26-06-2014,94,815,49,255,5,45,283,9,4,1,9,14,1,0,0,0,1,0,3,11,0,India,London,213,0,1,Desktop,1,0,Silver,1452,78,1,1
145,1974,Graduation,Single,66612.49,1,0,24-08-2011,27,690,73,486,157,7,464,9,5,1,2,1,0,0,1,1,1,0,3,11,0,USA,Berlin,707,0,1,Desktop,1,0,Basic,1877,51,1,0
146,1974,Master,Married,69584.68,1,1,01-11-2011,3,598,80,113,73,11,480,0,1,0,6,1,0,0,1,1,0,0,3,11,1,Germany,Berlin,772,0,1,Mobile,0,0,Basic,1355,51,3,0
147,1972,PhD,Widow,23341.04,0,2,02-03-2013,14,75,21,539,157,88,112,5,3,7,4,5,0,1,0,0,0,1,3,11,0,Brazil,São Paulo,240,0,1,Desktop,1,1,Silver,992,53,2,0
148,1998,Graduation,Married,57140.16,2,2,19-07-2015,1,454,39,693,72,64,481,3,2,2,9,8,1,1,0,1,0,1,3,11,1,India,New York,902,0,0,Mobile,1,0,Gold,1803,27,5,0
149,1944,Graduation,Married,30397.68,2,0,02-04-2012,22,344,1,185,133,63,407,5,9,9,5,17,1,1,0,1,1,1,3,11,1,Germany,Berlin,457,0,1,Desktop,1,0,Silver,1133,81,3,1
150,1981,PhD,Widow,76374.08,0,0,25-12-2012,58,589,41,762,127,124,404,7,4,8,8,4,1,0,1,0,1,1,3,11,1,Germany,São Paulo,661,0,0,Mobile,1,0,Platinum,2047,44,0,0
151,1978,Master,Together,56603.72,0,1,02-12-2015,22,569,29,181,236,159,362,7,4,1,2,7,1,0,0,0,0,1,3,11,1,USA,Mumbai,779,0,1,Desktop,1,1,Silver,1536,47,2,0
152,1997,Graduation,Together,37649.76,2,2,08-07-2015,98,734,43,353,211,45,105,7,8,4,2,14,0,1,0,0,1,0,3,11,0,India,New York,447,1,0,Desktop,0,0,Silver,1491,28,5,0
153,1980,PhD,Together,46380.18,1,1,02-01-2015,90,984,82,143,208,65,34,2,6,6,1,13,0,1,0,1,0,0,3,11,0,India,London,294,0,1,Mobile,0,0,Silver,1516,45,3,0
154,1967,Basic,Single,45665.34,1,0,08-06-2014,25,714,9,486,1,35,420,3,0,9,1,2,0,0,1,0,0,0,3,11,1,Brazil,São Paulo,464,1,0,Desktop,0,1,Basic,1665,58,1,0
155,1946,PhD,Married,57876.69,0,1,29-07-2012,33,458,83,205,9,173,266,4,6,6,4,16,1,1,1,0,1,0,3,11,0,USA,São Paulo,538,0,1,Tablet,1,1,Basic,1194,79,2,1
156,1948,Basic,Widow,65628.69,1,2,24-06-2014,12,902,62,251,60,149,287,5,0,3,8,14,0,0,0,1,0,1,3,11,0,UK,São Paulo,431,0,1,Desktop,0,1,Gold,1711,77,3,1
157,1947,Graduation,Single,32776.89,0,2,18-08-2013,39,362,23,448,0,143,102,1,8,9,4,14,0,0,0,1,0,1,3,11,1,USA,Berlin,978,0,1,Mobile,1,1,Silver,1078,78,2,1
158,1951,Master,Widow,77581.32,2,2,25-02-2012,50,573,5,171,289,124,409,8,6,1,5,4,0,1,1,0,0,0,3,11,1,USA,Berlin,982,0,0,Mobile,0,0,Platinum,1571,74,4,1
159,1973,Graduation,Single,74085.35,1,2,17-06-2015,9,962,44,682,238,111,401,0,7,5,4,0,0,0,1,0,0,0,3,11,0,UK,New York,191,1,0,Tablet,0,0,Basic,2438,52,3,0
160,1972,Graduation,Single,36870.15,2,2,19-04-2014,38,142,17,240,244,27,488,7,8,5,1,12,0,1,0,0,0,0,3,11,0,Brazil,São Paulo,633,0,1,Desktop,1,0,Basic,1158,53,4,0
161,1987,Graduation,Single,51092.03,1,0,25-01-2012,89,578,15,336,291,116,203,2,1,8,6,3,0,1,1,0,0,1,3,11,1,Germany,Mumbai,769,0,0,Mobile,0,0,Basic,1539,38,1,0
162,1994,PhD,Widow,75662.13,1,1,02-08-2014,3,637,39,753,167,175,233,4,3,4,6,10,0,0,1,1,0,0,3,11,1,India,Mumbai,764,0,0,Mobile,0,1,Gold,2004,31,2,0
163,1962,Master,Divorced,68493.78,1,1,25-04-2011,81,820,15,79,223,163,19,5,6,8,6,15,1,1,1,1,1,0,3,11,0,Brazil,London,221,1,0,Desktop,1,1,Basic,1319,63,2,1
164,2001,Master,Single,44948.85,0,1,25-07-2015,98,936,78,768,55,119,229,9,8,9,7,16,1,1,0,0,1,0,3,11,1,USA,São Paulo,847,0,1,Mobile,0,0,Basic,2185,24,1,0
165,1963,Graduation,Together,62215.1,2,0,17-01-2010,51,144,69,246,16,38,33,6,6,5,5,0,0,1,1,1,1,0,3,11,1,Brazil,Mumbai,814,0,0,Mobile,1,0,Silver,546,62,3,1
166,1976,Master,Married,94957.97,0,0,16-02-2010,80,368,96,541,166,163,90,4,1,7,8,10,0,1,1,1,1,0,3,11,1,Brazil,London,672,1,1,Desktop,1,0,Silver,1424,49,1,0
167,1974,Graduation,Divorced,51577.4,0,0,09-09-2015,55,952,12,122,132,185,372,4,9,3,2,12,0,0,0,0,1,0,3,11,0,India,New York,372,1,1,Mobile,1,1,Silver,1775,51,0,0
168,1983,Graduation,Divorced,40510.28,2,0,27-01-2011,26,427,67,703,222,96,437,5,1,8,3,4,1,1,0,1,1,0,3,11,1,Brazil,São Paulo,679,1,0,Desktop,1,0,Silver,1952,42,2,0
169,1979,Master,Widow,52586.3,2,1,29-11-2012,7,966,95,406,17,47,97,0,8,7,3,1,0,0,1,0,1,1,3,11,0,Brazil,São Paulo,917,1,0,Mobile,0,0,Gold,1628,46,3,0
170,1961,Graduation,Divorced,53698.28,0,2,04-07-2012,52,714,49,538,68,40,320,4,5,1,2,4,0,1,0,1,0,0,3,11,1,India,Berlin,851,0,0,Desktop,0,1,Basic,1729,64,2,1
171,1966,Basic,Widow,42131.95,0,2,20-02-2015,12,252,28,591,61,50,334,5,5,3,9,15,1,1,1,0,1,1,3,11,0,Germany,New York,703,0,0,Mobile,1,0,Basic,1316,59,2,0
172,1974,Basic,Widow,56624.38,0,0,19-08-2014,45,959,57,599,93,163,397,4,2,6,6,6,0,1,1,0,0,1,3,11,0,USA,São Paulo,333,0,1,Desktop,1,1,Basic,2268,51,0,0
173,1940,Basic,Together,31183.98,2,1,11-10-2010,85,621,6,667,145,48,249,3,5,1,7,16,0,1,0,1,1,1,3,11,0,India,New York,985,1,0,Desktop,1,1,Basic,1736,85,4,1
174,1974,Master,Single,40016.99,0,1,08-10-2015,35,147,96,473,150,115,298,2,9,6,3,0,0,1,1,1,1,0,3,11,1,India,Mumbai,248,1,0,Tablet,0,1,Basic,1279,51,1,0
175,1976,Graduation,Divorced,61373.67,2,0,04-10-2012,42,126,4,599,24,57,154,7,2,5,1,13,0,0,0,0,1,0,3,11,0,USA,Mumbai,144,1,1,Desktop,0,1,Gold,964,49,2,0
176,1986,Master,Single,23676.94,0,1,28-05-2015,93,896,39,728,299,155,194,7,3,5,4,8,1,0,0,1,1,1,3,11,0,Brazil,Mumbai,469,0,0,Desktop,1,1,Gold,2311,39,1,0
177,1953,Graduation,Single,63547.51,2,2,16-10-2014,34,351,3,178,280,143,122,6,4,7,3,4,1,0,1,0,0,1,3,11,1,Germany,London,812,1,0,Mobile,0,1,Silver,1077,72,4,1
178,1942,Graduation,Single,19820.28,0,0,09-10-2013,50,997,6,129,99,115,385,2,0,8,1,17,0,0,1,0,1,0,3,11,0,UK,London,531,1,0,Desktop,0,1,Silver,1731,83,0,1
179,1940,Graduation,Widow,24030.13,1,1,07-01-2015,62,120,79,252,111,118,331,2,2,2,8,7,1,0,0,1,1,0,3,11,1,UK,Mumbai,415,0,0,Desktop,0,1,Basic,1011,85,2,1
180,1944,Master,Single,42515.32,1,1,21-01-2012,67,373,36,70,284,22,122,8,2,0,4,4,1,1,1,0,0,0,3,11,0,Brazil,Berlin,601,0,1,Mobile,0,1,Basic,907,81,2,1
181,1965,Graduation,Divorced,54302.96,2,1,22-12-2011,12,340,74,367,59,195,318,2,1,2,1,14,1,0,1,1,0,0,3,11,1,Germany,Mumbai,150,0,0,Mobile,0,0,Basic,1353,60,3,0
182,1994,PhD,Widow,69878.95,2,0,04-12-2012,46,30,58,86,112,86,178,0,4,9,5,4,0,0,1,0,0,1,3,11,1,USA,Berlin,611,1,1,Desktop,0,0,Basic,550,31,2,0
183,1953,Graduation,Divorced,50864.34,1,2,24-01-2014,5,784,49,546,117,85,225,6,6,8,5,1,1,1,1,0,1,0,3,11,1,Brazil,Mumbai,332,0,1,Desktop,1,1,Basic,1806,72,3,1
184,1978,Graduation,Widow,46301.7,2,1,07-01-2010,17,344,68,605,4,37,220,0,1,9,5,0,1,1,0,0,0,1,3,11,1,UK,Mumbai,453,1,1,Desktop,1,1,Silver,1278,47,3,0
185,1966,Graduation,Married,58693.72,2,0,06-07-2013,7,552,28,412,193,26,109,8,0,1,5,18,1,0,1,1,0,1,3,11,0,Brazil,London,684,1,1,Desktop,0,0,Silver,1320,59,3,0
186,1948,PhD,Married,36936.52,1,0,06-11-2015,40,992,54,425,179,157,470,6,1,6,0,5,1,0,1,1,0,0,3,11,0,USA,Mumbai,276,1,0,Mobile,0,0,Basic,2277,77,2,1
187,1954,Master,Married,52091.23,0,1,31-07-2012,60,203,88,705,213,117,432,2,4,9,0,0,1,0,1,0,1,1,3,11,0,Brazil,New York,923,1,1,Mobile,1,1,Platinum,1758,71,2,1
188,1954,Basic,Married,32008.31,2,0,26-06-2011,19,371,66,334,107,63,328,4,5,3,3,12,0,0,1,1,0,1,3,11,1,Brazil,Mumbai,768,0,1,Desktop,0,1,Basic,1269,71,3,1
189,1965,Graduation,Widow,51238.86,2,2,15-10-2013,84,411,95,527,123,149,270,6,9,2,5,10,1,1,1,1,0,1,3,11,1,USA,Mumbai,909,1,1,Desktop,0,1,Silver,1575,60,4,0
190,1981,Graduation,Single,48052.46,0,2,07-09-2012,95,560,29,7,167,197,384,0,7,3,3,2,1,1,1,1,0,0,3,11,0,India,New York,941,0,1,Desktop,0,1,Platinum,1344,44,2,0
191,1999,Master,Together,37935.98,0,0,04-01-2011,55,601,19,603,188,90,36,9,8,9,3,9,0,1,0,0,1,0,3,11,0,USA,London,763,0,1,Desktop,0,1,Platinum,1537,26,1,0
192,1952,Graduation,Together,52475.61,2,1,08-05-2013,95,227,93,551,286,21,358,6,4,4,6,1,0,1,1,1,0,1,3,11,0,Germany,Berlin,140,1,1,Mobile,1,0,Basic,1536,73,4,1
193,1990,Master,Married,52378.24,2,2,27-10-2012,1,822,66,208,88,76,9,5,3,7,5,3,1,1,0,1,1,0,3,11,0,Brazil,Mumbai,896,0,0,Desktop,1,0,Silver,1269,35,5,0
194,1971,PhD,Single,67631.81,0,1,10-11-2011,65,903,60,184,24,62,404,3,1,0,4,19,0,0,1,0,1,0,3,11,1,India,London,583,1,0,Desktop,1,1,Basic,1637,54,1,0
195,1978,Graduation,Divorced,25915.5,2,0,14-11-2011,31,31,43,756,95,151,290,0,8,7,2,17,1,1,0,0,1,0,3,11,1,USA,Mumbai,787,0,1,Desktop,1,1,Platinum,1366,47,2,0
196,1988,Master,Single,48859.27,0,2,31-01-2011,21,690,55,205,121,177,433,9,2,5,7,6,1,0,0,1,0,1,3,11,0,UK,Berlin,964,0,0,Desktop,1,1,Gold,1681,37,2,0
197,1991,Basic,Divorced,38596.06,0,1,24-06-2011,89,345,78,596,185,157,161,6,0,1,4,17,1,1,1,0,1,0,3,11,0,Germany,Berlin,614,0,0,Desktop,0,1,Basic,1522,34,1,0
198,2000,Basic,Together,63046.43,2,0,16-03-2013,40,196,59,433,60,85,232,3,8,6,3,3,0,1,0,0,1,0,3,11,1,Brazil,Mumbai,910,0,1,Mobile,1,1,Platinum,1065,25,3,0
199,1971,Basic,Single,61308.68,2,1,31-07-2013,9,746,40,282,13,134,202,5,1,4,2,8,0,1,0,0,1,1,3,11,1,India,São Paulo,479,0,1,Mobile,1,1,Basic,1417,54,3,0
200,1943,Basic,Single,57618.2,0,2,11-03-2014,38,293,77,340,133,185,175,1,7,3,7,14,0,0,0,1,0,0,3,11,1,Germany,Berlin,816,0,0,Mobile,1,1,Platinum,1203,82,2,1
201,1969,Master,Together,39442.5,2,0,06-02-2014,44,588,39,671,118,159,437,1,3,5,4,6,0,0,1,1,0,0,3,11,0,Brazil,London,312,0,1,Mobile,1,0,Silver,2012,56,3,0
202,1976,Basic,Single,63282.06,0,0,30-07-2011,4,786,49,463,22,162,109,6,7,3,6,11,0,0,1,0,0,1,3,11,1,Germany,Berlin,856,0,1,Tablet,1,1,Gold,1591,49,0,0
203,1962,Graduation,Divorced,27048.04,1,1,03-06-2012,11,773,9,229,78,149,67,0,8,0,7,7,0,1,0,0,0,1,3,11,0,Germany,Mumbai,468,0,0,Desktop,1,1,Silver,1305,63,2,1
204,1978,Basic,Single,23970.34,1,1,23-06-2012,31,121,16,118,163,153,329,6,2,9,1,17,1,0,0,0,1,1,3,11,1,USA,London,560,1,1,Desktop,0,1,Basic,900,47,2,0
205,1984,Graduation,Divorced,30861.94,0,0,18-05-2011,39,635,14,284,127,36,239,1,4,2,3,13,1,0,0,1,1,0,3,11,1,USA,Mumbai,315,1,0,Mobile,0,0,Basic,1335,41,0,0
206,1954,Basic,Married,49497.88,0,2,19-02-2010,17,374,92,754,11,163,137,8,7,8,7,19,1,1,1,0,1,0,3,11,0,USA,Mumbai,377,0,0,Desktop,1,0,Platinum,1531,71,3,1
207,1982,Graduation,Single,60127.47,2,2,17-06-2015,73,556,52,163,220,173,102,6,7,6,1,12,0,1,1,1,1,1,3,11,0,Brazil,Berlin,569,1,1,Desktop,0,0,Basic,1266,43,4,0
208,1968,Basic,Divorced,5359.51,0,1,13-08-2010,63,965,97,380,64,105,414,8,3,1,8,16,1,0,0,1,1,1,3,11,1,USA,Mumbai,978,0,0,Mobile,1,0,Gold,2025,57,1,0
209,1975,Master,Together,69841.14,0,1,31-10-2015,86,15,98,118,224,137,113,8,1,7,7,1,0,1,0,0,0,1,3,11,0,Germany,New York,436,0,1,Tablet,1,1,Gold,705,50,2,0
210,1952,Master,Married,51966.68,2,1,06-06-2011,0,437,72,535,183,132,115,7,5,5,9,1,0,1,1,0,1,0,3,11,1,Germany,São Paulo,661,1,0,Tablet,1,1,Gold,1474,73,4,1
211,1971,Basic,Single,26483.41,2,2,21-06-2012,52,348,50,340,20,60,381,1,5,8,8,9,0,1,1,1,1,1,3,11,1,Brazil,London,163,1,1,Desktop,0,1,Silver,1199,54,4,0
212,1946,Master,Divorced,51514.2,1,2,23-08-2010,41,209,80,678,189,139,368,5,6,7,3,18,0,0,1,0,0,1,3,11,0,Brazil,São Paulo,376,0,1,Mobile,1,0,Basic,1663,79,3,1
213,1998,Basic,Single,66387.88,0,1,30-01-2014,81,159,65,689,20,19,266,9,4,6,7,9,1,1,1,1,1,1,3,11,0,UK,Mumbai,261,0,0,Mobile,0,1,Silver,1218,27,1,0
214,1990,Graduation,Divorced,58991.62,0,1,04-11-2014,93,284,25,475,90,137,3,3,0,8,1,1,1,0,0,1,1,1,3,11,0,USA,London,269,1,0,Mobile,1,0,Gold,1014,35,1,0
215,1961,Basic,Single,66486.1,1,0,17-01-2012,82,51,37,466,1,153,214,5,0,1,3,19,0,0,0,0,1,0,3,11,1,UK,Berlin,575,1,1,Desktop,1,0,Silver,922,64,1,1
216,1967,Graduation,Married,29506.3,0,0,12-02-2010,37,80,91,146,149,11,233,3,0,9,6,5,1,1,1,1,1,1,3,11,0,Brazil,Mumbai,859,0,1,Mobile,1,0,Gold,710,58,1,0
217,1941,Graduation,Married,43789.92,2,0,17-01-2011,16,873,29,677,8,105,104,1,3,6,6,5,1,1,0,1,1,1,3,11,1,Brazil,São Paulo,122,0,1,Mobile,0,0,Basic,1796,84,3,1
218,1981,Master,Single,36129.62,0,0,02-03-2013,61,879,54,427,171,135,458,9,6,6,5,16,1,0,1,1,0,0,3,11,0,USA,New York,936,1,1,Tablet,1,0,Platinum,2124,44,0,0
219,1984,Graduation,Single,75763.7,2,1,07-02-2011,27,380,8,281,258,115,132,6,7,6,5,6,1,0,0,0,0,1,3,11,1,UK,London,247,1,0,Mobile,1,1,Silver,1174,41,3,0
220,2001,Master,Widow,59590.44,0,2,23-02-2010,21,836,91,581,215,19,405,8,0,7,0,0,1,0,0,1,1,1,3,11,0,India,Berlin,307,1,1,Mobile,1,1,Silver,2147,24,2,0
221,1996,Basic,Single,92705.14,1,2,16-10-2011,45,351,15,749,127,46,422,4,4,5,4,17,1,1,0,0,0,0,3,11,1,USA,São Paulo,747,1,0,Desktop,0,0,Silver,1710,29,3,0
222,1992,Master,Single,42985.86,2,0,14-04-2015,37,284,23,688,129,93,424,3,4,6,1,1,0,1,1,0,1,1,3,11,1,India,New York,877,0,1,Desktop,1,0,Basic,1641,33,2,0
223,1945,Graduation,Married,39129.89,2,2,18-02-2012,31,860,85,281,142,7,394,6,6,7,3,19,0,0,0,1,0,0,3,11,0,USA,São Paulo,598,0,1,Mobile,0,1,Basic,1769,80,5,1
224,1967,Basic,Single,47857.6,1,0,08-06-2010,54,489,19,91,215,80,185,4,0,8,9,19,0,0,1,0,1,1,3,11,0,Germany,São Paulo,548,1,0,Desktop,0,0,Basic,1079,58,1,0
225,1967,Basic,Together,70675.36,2,1,18-05-2010,88,386,61,235,49,131,266,9,7,8,6,8,1,0,0,1,1,1,3,11,0,Germany,Mumbai,751,0,1,Desktop,0,1,Basic,1128,58,4,0
226,1983,Basic,Single,44508.2,1,0,17-06-2011,8,434,51,417,135,192,47,7,3,1,0,17,0,1,1,1,1,0,3,11,1,India,New York,461,0,1,Mobile,1,0,Platinum,1276,42,1,0
227,1983,Graduation,Widow,51866.56,0,2,15-06-2012,99,579,77,172,103,36,121,1,7,4,1,9,0,1,0,0,1,1,3,11,1,Brazil,São Paulo,977,0,0,Mobile,1,0,Basic,1088,42,2,0
228,1959,Master,Divorced,51450.36,1,2,16-12-2011,49,43,51,292,180,179,455,3,7,8,3,4,1,0,0,0,0,1,3,11,0,UK,Mumbai,227,0,0,Desktop,0,0,Gold,1200,66,3,1
229,1969,Basic,Married,50592.45,0,2,25-02-2011,36,792,42,600,4,7,248,3,1,0,3,13,1,0,0,0,0,1,3,11,1,USA,São Paulo,790,0,0,Mobile,0,1,Gold,1693,56,3,0
230,2001,Master,Together,40214.02,2,1,18-04-2015,64,506,95,725,199,160,308,6,3,3,3,16,0,1,1,0,0,0,3,11,0,Germany,São Paulo,938,0,0,Desktop,0,1,Gold,1993,24,4,0
231,1950,Graduation,Divorced,47940.63,2,0,01-06-2015,92,661,9,261,173,100,312,0,2,2,8,4,0,1,0,0,1,1,3,11,0,USA,New York,208,0,1,Desktop,1,1,Basic,1516,75,2,1
232,1997,Master,Together,47298.46,1,1,06-10-2015,78,169,65,670,38,126,423,9,1,6,5,4,1,1,1,0,1,0,3,11,0,Germany,São Paulo,478,0,0,Mobile,1,1,Platinum,1491,28,3,0
233,1994,Graduation,Married,49886.53,0,1,23-07-2011,43,74,70,576,287,121,225,2,3,5,9,15,0,1,0,1,1,1,3,11,1,Germany,São Paulo,985,0,0,Mobile,0,0,Basic,1353,31,2,0
234,1967,Graduation,Widow,64152.75,1,0,10-03-2010,59,7,64,103,125,162,251,7,3,7,3,19,1,0,1,0,0,1,3,11,1,Brazil,Mumbai,774,1,0,Mobile,0,1,Basic,712,58,1,0
235,1964,PhD,Married,76409.42,2,2,21-03-2013,28,474,14,459,16,152,304,3,4,9,2,4,1,0,1,1,0,0,3,11,1,Brazil,São Paulo,313,0,0,Mobile,1,1,Basic,1419,61,5,1
236,1978,Graduation,Together,37393.48,2,2,21-12-2011,84,171,74,233,250,190,445,9,3,1,8,12,0,1,0,0,1,1,3,11,1,UK,Berlin,557,0,1,Tablet,0,0,Silver,1363,47,5,0
237,2001,Graduation,Together,44120.1,0,2,07-07-2010,62,436,83,578,127,92,316,8,6,0,4,1,1,0,0,0,0,0,3,11,0,USA,London,226,1,0,Mobile,0,0,Basic,1632,24,3,0
238,1972,Basic,Married,37624.82,0,2,14-08-2014,75,636,49,767,241,39,51,0,0,7,7,17,1,1,1,0,0,1,3,11,0,Germany,Berlin,923,1,0,Desktop,1,1,Basic,1783,53,3,0
239,1940,Graduation,Single,52806.52,2,1,10-10-2014,25,725,40,173,171,61,155,4,0,8,0,7,1,0,0,0,1,0,3,11,0,Germany,Mumbai,232,0,0,Mobile,1,1,Basic,1325,85,3,1
240,1996,Graduation,Married,41924.76,2,0,29-06-2010,44,450,59,132,91,155,449,0,2,9,3,0,0,0,0,0,1,0,3,11,1,India,New York,503,1,1,Mobile,0,0,Gold,1336,29,3,0
241,1966,Master,Widow,53596.95,0,0,08-11-2014,94,794,32,36,175,52,242,1,5,9,7,3,1,1,0,1,0,1,3,11,0,UK,Mumbai,704,1,0,Mobile,1,1,Basic,1331,59,0,0
242,2001,Basic,Married,66554.4,1,0,08-01-2010,34,650,51,28,221,98,76,1,5,5,1,19,1,1,1,0,1,1,3,11,0,India,Mumbai,657,1,0,Mobile,1,0,Gold,1124,24,2,0
243,1996,Graduation,Divorced,12112.52,1,1,20-11-2015,77,666,37,91,14,50,297,5,4,7,7,18,0,1,0,1,0,1,3,11,1,USA,New York,610,1,1,Desktop,0,1,Basic,1155,29,2,0
244,1991,Graduation,Single,57376.7,0,2,09-06-2010,6,646,83,560,165,66,333,5,5,7,8,15,0,0,0,0,0,0,3,11,1,Brazil,New York,382,0,1,Desktop,0,0,Gold,1853,34,2,0
245,1952,Graduation,Divorced,43097.19,0,2,08-08-2014,66,891,63,664,173,65,324,8,5,4,4,16,0,0,0,1,0,1,3,11,0,UK,New York,421,0,1,Desktop,0,1,Silver,2180,73,2,1
246,1980,Graduation,Married,56906.33,0,0,05-01-2010,52,858,9,137,229,79,162,2,8,3,8,17,0,1,0,1,1,0,3,11,0,Germany,Mumbai,490,1,1,Desktop,0,0,Platinum,1474,45,1,0
247,1942,Master,Single,36552.96,2,2,16-01-2011,40,494,95,97,178,125,353,9,0,2,6,17,0,0,0,1,1,1,3,11,0,India,New York,140,1,1,Mobile,1,1,Silver,1342,83,4,1
248,1978,Graduation,Divorced,67943.91,1,1,03-08-2012,3,458,99,526,161,96,8,1,7,4,4,3,0,1,1,0,0,0,3,11,1,Germany,Berlin,499,1,0,Mobile,0,0,Gold,1348,47,2,0
249,1945,Master,Divorced,63699.21,0,2,26-06-2015,1,184,49,204,291,184,262,2,5,3,7,2,0,1,0,1,0,1,3,11,1,USA,Mumbai,456,1,1,Desktop,0,1,Silver,1174,80,2,1
250,1947,Basic,Single,58525.28,1,2,26-06-2012,34,728,62,740,19,6,312,3,5,8,4,4,1,1,1,0,1,1,3,11,0,Brazil,New York,784,0,1,Mobile,0,0,Silver,1867,78,3,1
251,1966,Basic,Single,61898.39,2,2,30-08-2012,32,166,58,186,12,22,35,5,9,9,9,8,1,1,1,0,1,1,3,11,0,USA,Berlin,780,0,0,Desktop,0,1,Gold,479,59,4,0
252,1948,Graduation,Together,38815.69,2,0,03-02-2015,49,306,11,240,43,121,34,7,5,1,2,13,1,0,0,1,1,0,3,11,0,USA,New York,457,1,0,Desktop,1,1,Gold,755,77,3,1
